time,latitude,longitude,altitude,speed,yaw,pitch,roll,yaw_rate,pitch_rate,roll_rate
23.4,32.0781044251,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.5,32.0779253842,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.6,32.0777463433,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.7,32.0775673024,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.8,32.0773882614,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.9,32.0772092205,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.0,32.0770301796,126.0000000000,300.007,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.1,32.0768511387,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.2,32.0766720978,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.3,32.0764930568,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.4,32.0763140159,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.5,32.0761349750,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.6,32.0759559341,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.7,32.0757768932,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.8,32.0755978523,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.9,32.0754188113,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.0,32.0752397704,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.1,32.0750607295,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.2,32.0748816886,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.3,32.0747026477,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.4,32.0745236067,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.5,32.0743445658,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.6,32.0741655249,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.7,32.0739864840,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.8,32.0738074431,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.9,32.0736284022,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.0,32.0734493612,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.1,32.0732703203,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.2,32.0730912794,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.3,32.0729122385,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.4,32.0727331976,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.5,32.0725541566,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.6,32.0723751157,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.7,32.0721960748,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.8,32.0720170339,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.9,32.0718379930,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.0,32.0716589521,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.1,32.0714799111,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.2,32.0713008702,126.0000000000,300.008,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.3,32.0711218293,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.4,32.0709427884,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.5,32.0707637475,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.6,32.0705847065,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.7,32.0704056656,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.8,32.0702266247,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.9,32.0700475838,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.0,32.0698685429,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.1,32.0696895020,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.2,32.0695104610,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.3,32.0693314201,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.4,32.0691523792,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.5,32.0689733383,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.6,32.0687942974,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7,32.0686152564,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8,32.0684362155,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9,32.0682571746,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0,32.0680781337,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1,32.0678990928,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2,32.0677200519,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3,32.0675410109,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4,32.0673619700,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5,32.0671829291,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6,32.0670038882,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7,32.0668248473,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8,32.0666458063,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9,32.0664667654,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0,32.0662877245,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1,32.0661086836,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2,32.0659296427,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.3,32.0657506018,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.4,32.0655715608,126.0000000000,300.009,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.5,32.0653925199,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.6,32.0652134790,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.7,32.0650344381,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.8,32.0648553972,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.9,32.0646763562,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.0,32.0644973153,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.1,32.0643182744,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.2,32.0641392335,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.3,32.0639601926,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.4,32.0637811517,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.5,32.0636021107,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.6,32.0634230698,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.7,32.0632440289,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.8,32.0630649880,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.9,32.0628859471,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.0,32.0627069061,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.1,32.0625278652,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.2,32.0623488243,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.3,32.0621697834,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.4,32.0619907425,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.5,32.0618117016,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.6,32.0616326606,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.7,32.0614536197,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.8,32.0612745788,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.9,32.0610955379,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.0,32.0609164970,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.1,32.0607374560,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.2,32.0605584151,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.3,32.0603793742,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.4,32.0602003333,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.5,32.0600212924,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.6,32.0598422515,126.0000000000,300.010,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.7,32.0596632105,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.8,32.0594841696,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.9,32.0593051287,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.0,32.0591260878,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.1,32.0589470469,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.2,32.0587680059,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.3,32.0585889650,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.4,32.0584099241,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.5,32.0582308832,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.6,32.0580518423,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.7,32.0578728014,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.8,32.0576937604,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.9,32.0575147195,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.0,32.0573356786,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.1,32.0571566377,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.2,32.0569775968,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.3,32.0567985558,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.4,32.0566195149,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.5,32.0564404740,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.6,32.0562614331,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.7,32.0560823922,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.8,32.0559033513,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.9,32.0557243103,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.0,32.0555452694,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.1,32.0553662285,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.2,32.0551871876,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.3,32.0550081467,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.4,32.0548291057,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.5,32.0546500648,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.6,32.0544710239,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.7,32.0542919830,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.8,32.0541129421,126.0000000000,300.011,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.9,32.0539339012,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.0,32.0537548602,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.1,32.0535758193,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.2,32.0533967784,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.3,32.0532177375,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.4,32.0530386966,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.5,32.0528596556,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.6,32.0526806147,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.7,32.0525015738,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.8,32.0523225329,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.9,32.0521434920,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.0,32.0519644511,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.1,32.0517854101,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.2,32.0516063692,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.3,32.0514273283,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.4,32.0512482874,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.5,32.0510692465,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.6,32.0508902055,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.7,32.0507111646,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.8,32.0505321237,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38.9,32.0503530828,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.0,32.0501740419,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.1,32.0499950010,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.2,32.0498159600,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.3,32.0496369191,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.4,32.0494578782,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.5,32.0492788373,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.6,32.0490997964,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.7,32.0489207555,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.8,32.0487417145,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39.9,32.0485626736,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.0,32.0483836327,126.0000000000,300.012,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.1,32.0482045918,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.2,32.0480255509,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.3,32.0478465099,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.4,32.0476674690,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.5,32.0474884281,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.6,32.0473093872,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.7,32.0471303463,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.8,32.0469513054,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.9,32.0467722644,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.0,32.0465932235,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.1,32.0464141826,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.2,32.0462351417,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.3,32.0460561008,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.4,32.0458770598,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.5,32.0456980189,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.6,32.0455189780,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.7,32.0453399371,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.8,32.0451608962,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.9,32.0449818553,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.0,32.0448028143,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.1,32.0446237734,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.2,32.0444447325,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.3,32.0442656916,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.4,32.0440866507,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.5,32.0439076097,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.6,32.0437285688,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.7,32.0435495279,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.8,32.0433704870,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.9,32.0431914461,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.0,32.0430124052,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.1,32.0428333642,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.2,32.0426543233,126.0000000000,300.013,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.3,32.0424752824,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.4,32.0422962415,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.5,32.0421172006,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.6,32.0419381596,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.7,32.0417591187,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.8,32.0415800778,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.9,32.0414010369,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.0,32.0412219960,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.1,32.0410429551,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.2,32.0408639141,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.3,32.0406848732,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.4,32.0405058323,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.5,32.0403267914,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.6,32.0401477505,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.7,32.0399687095,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.8,32.0397896686,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.9,32.0396106277,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.0,32.0394315868,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.1,32.0392525459,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.2,32.0390735050,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.3,32.0388944640,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.4,32.0387154231,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.5,32.0385363822,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.6,32.0383573413,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.7,32.0381783004,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.8,32.0379992594,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.9,32.0378202185,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.0,32.0376411776,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.1,32.0374621367,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.2,32.0372830958,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.3,32.0371040549,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.4,32.0369250139,126.0000000000,300.014,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.5,32.0367459730,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.6,32.0365669321,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.7,32.0363878912,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.8,32.0362088503,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.9,32.0360298094,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.0,32.0358507684,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.1,32.0356717275,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.2,32.0354926866,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.3,32.0353136457,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.4,32.0351346048,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.5,32.0349555638,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.6,32.0347765229,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.7,32.0345974820,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.8,32.0344184411,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.9,32.0342394002,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.0,32.0340603593,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.1,32.0338813183,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.2,32.0337022774,126.0000000000,300.015,200.000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
